text,scrape_time,tweet_id,created_at,reply_count,quote_count,like_count,retweet_count,geo_full_name,geo_id,username,num_followers,search_keywords,search_neighbourhood,sentiment,score
https://t.co/1hPrKCJroi One of the great places in Manhattan Fancy restaurant restaurant for regular folks attached. Right on the beautiful water rowboats! Live music on the weekends by a wonderful piano player RICHARD! PLEASE SAVE BOAT-HOUSE STOP CRIME IN CENTRAL PARK,2022-08-22 19:19:06.774150,1559927590722228225,2022-08-17 15:38:14+00:00,0,0,0,0,,,webbreshaun10,67,(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west,Neutral,0.3901766836643219
"Thank you for everyone who came and spoke to Police and CBC this afternoon in Langford. 
It was extra nice that the Police Crime Commissioner joined us whilst training for a charity cycle ride.
PCSO Jeeves and Jorgensen https://t.co/1AQ7cCM2m2",2022-08-22 19:19:06.774160,1559908391316856845,2022-08-17 14:21:56+00:00,0,0,3,0,,,WrdnMs,240,(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west,Neutral,0.42550960183143616
"@R3B3LY3LL74 @ellen5279 @mrlove2u1 @N0toriousGING @MittenMarko @kantian75 @dryprosidaho @ChidiNwatu @laurenboebert @Liz_Cheney Central Park 5, birtherism, denying housing to blacks in the 70s. It's all there lazy.",2022-08-22 19:19:06.774172,1559894114266742784,2022-08-17 13:25:12+00:00,1,0,5,0,,,wattleiwear,1089,(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west,Positive,0.3518805205821991
"Joseph Gonzales Coldwell Banker Real Estate

Experts Increase 2022 Home Price Projections

If you’re wondering if home prices are going to come down due to the cooldown in the housing market or a potential recession, here’s what you...
#expertanswers https://t.co/LT7fktHGRz",2022-08-22 19:19:06.774187,1559873200770625536,2022-08-17 12:02:06+00:00,0,0,0,0,,,SongOfRoland67,2,(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west,Neutral,0.3854953646659851
"@PoliticoHero @Florida_man2 @swat_man__1 @JEden05735009 @TheLeoTerrell Central Park Five did not commit that crime. DNA evidence found that it was a lone serial rapist, Matias Reyes.
Fake outrage is that Ds want ""abort and trans"" brown babies.  That's some straight-up Q wackiness.",2022-08-22 19:19:06.774204,1559857806106411008,2022-08-17 11:00:56+00:00,2,0,0,0,,,SukritGanesh,275,(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west,Positive,0.3930160403251648
"Belmore Park near Central used to be where many of Sydney's homeless were corralled when I was a kid.Can remember it well.The arches at WP give some protection &amp; been in use for some time.The destruction of public housing &amp; terrible policies over many decades is shameful. https://t.co/qKxbu6loac Waking through Wentworth Park in Sydney, the impressive viaduct with its 21 elegant arches stands out. Now 14 of the arches are occupied by homeless people. Here’s a sample. #homelessness https://t.co/ZPF5DHMaVd",2022-08-22 19:19:06.867547,1559761959951937537,2022-08-17 04:40:04+00:00,1,0,2,0,,,MutumboRumble,132,(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west,Positive,0.3725062310695648
"@yairlapid Mr Lapid stop the "" Hate Crime Campaign "" by your people ( wealthy and resourceful Jews ) and the Asian's in New York City.. oh, and the Turkish Airlines staying at the Park Central Hotel in Midtown Manhattan.",2022-08-22 19:19:06.867620,1559741774087741440,2022-08-17 03:19:52+00:00,0,0,3,1,,,NOMADD11,396,(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west,Positive,0.3802204728126526
@MalarkeyJack22 @cupcakerobot_ That's literally the plan lol. Build dense housing where all the unaffordable single-family homes are while preserving the park. Kind of like Central Park in Manhattan or the Boston Commons.,2022-08-22 19:19:06.867641,1559731512081354756,2022-08-17 02:39:05+00:00,2,0,5,0,,,Cusesoccer23,344,(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west,Neutral,0.3404046893119812
"JUDGE AMBER WOLF 
JUDGE MICHELLE SISCO
CYA BREOKSHIKE ONDALUS ELICTRICQL W\YELP.CON JULIO RAMOS DE LA MORA 'NEFROLOGO'&amp; WIFE DARLINE MARTINEZ-EMPIRE PLANET K DRUGS W\QUEEN-MIS G -NEL HORE-her husband RICHARD ruiz &amp; kelly gomez WHO KILLED CHRISTOPHER GONZALES &amp;DAUGHTER &amp; SON https://t.co/exU5Ej7Ohi",2022-08-22 19:19:09.465129,1560062195421138945,2022-08-18 00:33:06+00:00,1,0,0,0,,,MIRELESJOSEANG3,6,(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (beacon community services OR fernwood community association OR mental health society of greater victoria OR salvation army victoria OR the mustard seed OR victoria brain injury society OR affordable housing OR harm reduction OR point in time OR addicted OR drugs OR narcotics OR substance use) lang:en -is:retweet,central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west,Neutral,0.34112489223480225
"@shannonsharpeee The auditor is Jose Gonzales, AKA SGV and his YouTube channel is SGV News First. Check his shit out, saw it for the first time like 2 years ago and been addicted ever since lol.",2022-08-22 19:19:09.465157,1559987284665311233,2022-08-17 19:35:26+00:00,0,0,1,0,,,ShadowChefGalor,89,(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (beacon community services OR fernwood community association OR mental health society of greater victoria OR salvation army victoria OR the mustard seed OR victoria brain injury society OR affordable housing OR harm reduction OR point in time OR addicted OR drugs OR narcotics OR substance use) lang:en -is:retweet,central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west,Negative,0.37495264410972595
"Be an advocate for our members to help them achieve the best health care for themselves and their families. Join our #Gonzales, TX team today! https://t.co/QnclEpzPGp",2022-08-22 19:19:12.086697,1561839630093234179,2022-08-22 22:16:00+00:00,0,0,0,0,"Gonzales, TX",f2f7802136491bdc,tmj_usa_itdb,271,"(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (boys ""and"" girls club south vanouver island OR foundry victoria OR our place society OR solid outreach OR the victoria foundation OR victoria chamber OR community plan to end homelessness OR health care OR reaching home OR affordable OR drugs OR overdose OR tent) lang:en -is:retweet",central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west,Neutral,0.40912047028541565
"International Overdose Awareness Day is quickly approaching. #IOAD2022 is the world’s annual campaign to end overdose, remember without stigma those who have died. This year in Calgary, we are going to be at Central Memorial Park with Safeworks. Join us! https://t.co/jAMDvAoXjN",2022-08-22 19:19:12.086720,1561814885452976130,2022-08-22 20:37:40+00:00,0,0,1,1,,,SafeLinkAlberta,2912,"(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (boys ""and"" girls club south vanouver island OR foundry victoria OR our place society OR solid outreach OR the victoria foundation OR victoria chamber OR community plan to end homelessness OR health care OR reaching home OR affordable OR drugs OR overdose OR tent) lang:en -is:retweet",central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west,Neutral,0.3939780294895172
"@JaniceDean There was also had a large tent hospital in Central Park. 

But Republicans did it, so rather than use  it, Democrats decided to risk lives, exposing the age group most likely to be effected adversely. 

I remember when it wasn’t politically correct to kill folks.",2022-08-22 19:19:12.086729,1561799157970518016,2022-08-22 19:35:10+00:00,0,0,3,1,,,Bwdreyer,25081,"(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (boys ""and"" girls club south vanouver island OR foundry victoria OR our place society OR solid outreach OR the victoria foundation OR victoria chamber OR community plan to end homelessness OR health care OR reaching home OR affordable OR drugs OR overdose OR tent) lang:en -is:retweet",central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west,Positive,0.3766733407974243
"(CLASSIC)...................................     IN OUR HOOD (CENTRAL PARK) IN BUFFALO MY AMAZINGLY AWESOME GRANNY  ""WARDINE"" KEPT MY (FLINTSTONES) TENT ON OUR (FRONT PORCH) &amp; AFTER DAMN NEAR (7) LONG YEAR'S OF MY LIFE BEING STAGNANT &amp; MENTALLY &amp; EMOTIONALLY GOING THROUGH IT IN https://t.co/93MEURRKvs",2022-08-22 19:19:12.086738,1561797570581696514,2022-08-22 19:28:52+00:00,0,0,0,0,,,QUEENCITYGIRL21,74,"(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (boys ""and"" girls club south vanouver island OR foundry victoria OR our place society OR solid outreach OR the victoria foundation OR victoria chamber OR community plan to end homelessness OR health care OR reaching home OR affordable OR drugs OR overdose OR tent) lang:en -is:retweet",central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west,Neutral,0.39731308817863464
