text,scrape_time,tweet_id,created_at,reply_count,quote_count,like_count,retweet_count,geo_full_name,geo_id,username,user_location,num_followers,search_keywords,search_neighbourhood
"THE city of Victoria Falls was teeming with activity on Christmas Day as
 hordes of tourists, both local and foreign, descended on the country’s 
prime tourism resort to spend the holiday.
https://t.co/LWwS395Bgx",2022-12-28 20:43:02.847394,1607872381959213058,2022-12-27 22:53:43+00:00,0,0,3,5,,,2009TubeStock,,216,Victoria (city of victoria OR sooke transition house society OR city of victoria youth council OR saanich police department OR victoria women in need OR james bay community project OR vibrant victoria OR temporary shelter OR vwth OR harm reduction OR drugs OR narcotics) lang:en -is:retweet,Victoria
"Today's post, book #2 of the Someone to Watch Over Me series, These Foolish Things. Victoria Sloan met Matthew Madison at her best friend's wedding and sparks flew. The problem is, Victoria owns a marketing firm in NY City and Matthew has a horse farm in Va. Once the logistics https://t.co/u85ajILJPD",2022-12-28 20:43:02.847406,1607852491508424704,2022-12-27 21:34:41+00:00,1,0,3,1,,,DallasGislason,"Victoria, British Columbia",1231,Victoria (city of victoria OR sooke transition house society OR city of victoria youth council OR saanich police department OR victoria women in need OR james bay community project OR vibrant victoria OR temporary shelter OR vwth OR harm reduction OR drugs OR narcotics) lang:en -is:retweet,Victoria
Breaking: The City of Victoria announces Victoria Police Department Deputy Chief Mark Jameson as interim police chief. Read more here. https://t.co/U81k7d4jQs,2022-12-28 20:43:02.847418,1607836905047052289,2022-12-27 20:32:44+00:00,0,0,0,0,,,ugnews24,Kampala - Uganda,1130,Victoria (city of victoria OR sooke transition house society OR city of victoria youth council OR saanich police department OR victoria women in need OR james bay community project OR vibrant victoria OR temporary shelter OR vwth OR harm reduction OR drugs OR narcotics) lang:en -is:retweet,Victoria
"I have decided to do something interesting.

Here’s a list of my favourite tube lines.

1. Victoria
2. Bakerloo
3. Picadilly
4. Waterloo and City
5. Northern
6. District
7. Circle
8. Hammersmith and City
9. Jubilee
10. Central
11. Metropolitan

1 being best. 11 being worst! Here!",2022-12-28 20:43:02.847429,1607835091027529728,2022-12-27 20:25:32+00:00,0,0,1,0,,,StevenGWalton,Treaty 6 Territory - aka #yeg,1483,Victoria (city of victoria OR sooke transition house society OR city of victoria youth council OR saanich police department OR victoria women in need OR james bay community project OR vibrant victoria OR temporary shelter OR vwth OR harm reduction OR drugs OR narcotics) lang:en -is:retweet,Victoria
The writer says that the city of Victoria should have forced Telus to build outside of downtown to reduce congestion. This approach does not reflect reality because a) this was a market decision where a decision was made to buy a property in a good location and then go for zoning,2022-12-28 20:43:02.847445,1607815397616807937,2022-12-27 19:07:17+00:00,2,0,0,0,,,TheeDCstan,,2222,Victoria (city of victoria OR sooke transition house society OR city of victoria youth council OR saanich police department OR victoria women in need OR james bay community project OR vibrant victoria OR temporary shelter OR vwth OR harm reduction OR drugs OR narcotics) lang:en -is:retweet,Victoria
"Botanical Gardens, Entebbe: Lake Victoria Swallows City Technician At End Of Year Party https://t.co/dVX7gHLnnM",2022-12-28 20:43:02.847457,1607808896172785665,2022-12-27 18:41:27+00:00,0,0,0,0,,,DanielStrauss4,"Washington, DC",16490,Victoria (city of victoria OR sooke transition house society OR city of victoria youth council OR saanich police department OR victoria women in need OR james bay community project OR vibrant victoria OR temporary shelter OR vwth OR harm reduction OR drugs OR narcotics) lang:en -is:retweet,Victoria
@staceybrotzel Most community leagues have two rinks. One for shinny and one for rec skating or littles learning the game.  There are also lots of public rinks that don’t allow hockey. City Hall. ICE District. Victoria park. Or big enough that that it’s easier to avoid. Hawrlak.,2022-12-28 20:43:02.847469,1607805721256808449,2022-12-27 18:28:50+00:00,2,0,5,0,,,movieleaksnow,,777,Victoria (city of victoria OR sooke transition house society OR city of victoria youth council OR saanich police department OR victoria women in need OR james bay community project OR vibrant victoria OR temporary shelter OR vwth OR harm reduction OR drugs OR narcotics) lang:en -is:retweet,Victoria
"The new Blue Beetle issue introduced Victoria Kord from the upcoming movie, on top of them also moving Jaime to Palmera City, a location also being made for the movie. Interesting",2022-12-28 20:43:02.847481,1607780095439114243,2022-12-27 16:47:00+00:00,7,4,219,5,,,noisenotallowed,she/her 19 infp,73,Victoria (city of victoria OR sooke transition house society OR city of victoria youth council OR saanich police department OR victoria women in need OR james bay community project OR vibrant victoria OR temporary shelter OR vwth OR harm reduction OR drugs OR narcotics) lang:en -is:retweet,Victoria
"“Earlier this year, she was sued by Las Vegas Councilwoman Victoria Seaman, who accused Fiore of breaking her finger in a physical fight at City Hall in January. The two were once good friends and close political allies.” https://t.co/mFHrhqhHeB",2022-12-28 20:43:02.847493,1607779575710322695,2022-12-27 16:44:56+00:00,1,0,0,0,,,Chuks4ryl,Wakanda,206,Victoria (city of victoria OR sooke transition house society OR city of victoria youth council OR saanich police department OR victoria women in need OR james bay community project OR vibrant victoria OR temporary shelter OR vwth OR harm reduction OR drugs OR narcotics) lang:en -is:retweet,Victoria
Issue #2 of Blue Beetle Graduation day introduces Victoria Kord as well as Palmera City both of which will debut in the movie https://t.co/tawJEmNTFy,2022-12-28 20:43:02.847504,1607779056837083136,2022-12-27 16:42:52+00:00,0,0,4,0,,,DaveSW40,"Todmorden, England",10,Victoria (city of victoria OR sooke transition house society OR city of victoria youth council OR saanich police department OR victoria women in need OR james bay community project OR vibrant victoria OR temporary shelter OR vwth OR harm reduction OR drugs OR narcotics) lang:en -is:retweet,Victoria
"the woman herself Ms. Hayley Williams is turning 34 today, wishing the best to this inspiring woman, so grateful for such a vibrant soul, and thankful for you sharing a piece with us though your art. 💕✨️
love Victoria https://t.co/Waku922Y7y",2022-12-28 20:43:02.847515,1607773572675809282,2022-12-27 16:21:05+00:00,0,0,0,0,,,krangaus1,"Bengaluru, India",40,Victoria (city of victoria OR sooke transition house society OR city of victoria youth council OR saanich police department OR victoria women in need OR james bay community project OR vibrant victoria OR temporary shelter OR vwth OR harm reduction OR drugs OR narcotics) lang:en -is:retweet,Victoria
"@Mr_Yomadey @iDanDizzy Most people that can afford the said Lagos life are only dancing to drumbeat of future health issues. How do you explain spending 3hrs on a 2.5km journey sir? Oh, a mega city without pipeborne water! Can you tell any part of Victoria Island (highbrow) that doesn't flood?",2022-12-28 20:43:02.847536,1607768136299814912,2022-12-27 15:59:29+00:00,1,0,8,0,,,StevenMurray19,,9,Victoria (city of victoria OR sooke transition house society OR city of victoria youth council OR saanich police department OR victoria women in need OR james bay community project OR vibrant victoria OR temporary shelter OR vwth OR harm reduction OR drugs OR narcotics) lang:en -is:retweet,Victoria
@victoria__benn I hear female fertility drugs help with that 👀,2022-12-28 20:43:02.847549,1607755590381469696,2022-12-27 15:09:38+00:00,0,0,1,0,,,flaminhaystacks,,7344,Victoria (city of victoria OR sooke transition house society OR city of victoria youth council OR saanich police department OR victoria women in need OR james bay community project OR vibrant victoria OR temporary shelter OR vwth OR harm reduction OR drugs OR narcotics) lang:en -is:retweet,Victoria
"@p_nikumar Republic of Seychelles (French: République des Seychelles; Creole: La Repiblik Sesel), is an archipelagic state consisting of 115 islands in the Indian Ocean. Its capital and largest city, Victoria, is 1,500 kilometres (800 nautical miles) east of mainland Africa-நடக்கட்டும்",2022-12-28 20:43:02.847561,1607747800711958528,2022-12-27 14:38:40+00:00,1,0,1,0,,,Diramakini24,"Dar es Saalam, Tanzania",1109,Victoria (city of victoria OR sooke transition house society OR city of victoria youth council OR saanich police department OR victoria women in need OR james bay community project OR vibrant victoria OR temporary shelter OR vwth OR harm reduction OR drugs OR narcotics) lang:en -is:retweet,Victoria
"@CBmesonet Victoria, with 608 mm, averages less annual precipitation than any city in Ontario, Quebec, or Atlantic Canada.  It's in the rainshadow of the Olympic Mountains.",2022-12-28 20:43:02.847573,1607744957091287040,2022-12-27 14:27:22+00:00,0,0,1,0,,,magne_flo,"Henley-in-Arden, England",48,Victoria (city of victoria OR sooke transition house society OR city of victoria youth council OR saanich police department OR victoria women in need OR james bay community project OR vibrant victoria OR temporary shelter OR vwth OR harm reduction OR drugs OR narcotics) lang:en -is:retweet,Victoria
"Tim Cochrane worked with the CFA for over 10 years before joining Fire Rescue Victoria

He appears next to a cardboard cut-out of a woman’s head with a vacuum fitting inserted in the mouth saying he doesn't need a girlfriend as he has this instead 

Women are dehumanised

/End https://t.co/X0QIdkjMQ5",2022-12-28 20:43:02.847585,1607743160024801287,2022-12-27 14:20:14+00:00,3,2,7,2,,,Sheranwalagroup,"Lahore, Punjab Pakistan",155,Victoria (city of victoria OR sooke transition house society OR city of victoria youth council OR saanich police department OR victoria women in need OR james bay community project OR vibrant victoria OR temporary shelter OR vwth OR harm reduction OR drugs OR narcotics) lang:en -is:retweet,Victoria
"Pakenham, Victoria: Starts on 26 Jan 2023, duration 7 days.
 Hi there,
 I am urgently seeking someone to stay with my cat and my dog from the 26th of January until the 2nd of February. They are both very friendly with people. 
  Nearest major city:… https://t.co/OhRKom44Pf",2022-12-28 20:43:02.847597,1607736188424818689,2022-12-27 13:52:32+00:00,0,0,0,0,,,thevictoriacity,"Lahore , Punjab, Pakistan",14,Victoria (city of victoria OR sooke transition house society OR city of victoria youth council OR saanich police department OR victoria women in need OR james bay community project OR vibrant victoria OR temporary shelter OR vwth OR harm reduction OR drugs OR narcotics) lang:en -is:retweet,Victoria
"Geita Gold Mining Ltd (GGML) yatangaza nafasi za kazi 

THE mine is situated in the Lake Victoria Gold fields of Northwestern Tanzania, only about 85 km’s from Mwanza City and 20 km’s Southeast of the nearest point of Lake Victoria
https://t.co/rYndr5TdyQ https://t.co/7WBwu3wtjp",2022-12-28 20:43:02.847608,1607722204162138113,2022-12-27 12:56:58+00:00,0,0,0,1,,,captainchessum,he/they | 🏳️‍⚧️ | 20,3096,Victoria (city of victoria OR sooke transition house society OR city of victoria youth council OR saanich police department OR victoria women in need OR james bay community project OR vibrant victoria OR temporary shelter OR vwth OR harm reduction OR drugs OR narcotics) lang:en -is:retweet,Victoria
News:  City of Victoria here to help if residents have water leaks or broken ... - Crossroads Today https://t.co/o2i2yBlnJ6 https://t.co/jfMUTYgiRt,2022-12-28 20:43:02.847627,1607697364630016001,2022-12-27 11:18:15+00:00,0,0,0,0,,,aaron_is_rad,"White Rock, British Columbia",79,Victoria (city of victoria OR sooke transition house society OR city of victoria youth council OR saanich police department OR victoria women in need OR james bay community project OR vibrant victoria OR temporary shelter OR vwth OR harm reduction OR drugs OR narcotics) lang:en -is:retweet,Victoria
