Assigned To,Relevant to Victoria,Relevant to Homelessness,text,scrape_time,tweet_id,created_at,reply_count,quote_count,like_count,retweet_count,geo_full_name,geo_id,username,user_location,num_followers,search_keywords,search_neighbourhood
Terry,,,"@Janet92733794 @MatthewStadlen And look what's happening closer to home. Industrial unrest not seen on a scale like this since 1970s. Most corrupt, inept govt ever. Poverty rising, breakdown of social services and civil society......sunlit uplands, eh? Mote in own eye comes to mind.",2022-12-29 16:47:39,1608401164458164224,2022-12-29 09:54:54+00:00,0,0,0,0,,,AngelaTwomey4,,117,(esquimalt OR harris green OR malahat OR oaklands park OR royal athletic park OR songhees walkway OR uplands) (foundry victoria OR the cridge centre for the family OR dvba OR solid outreach OR 1up victoria single parent resource centre OR need2 suicide prevention education  support OR victoria chamber OR aceh OR affordable housing OR front line worker OR poverty OR social structure) lang:en -is:retweet,esquimalt OR harris green OR malahat OR oaklands park OR royal athletic park OR songhees walkway OR uplands
Terry,,,"@KTLA @nettermike 💙If I were Vice President Harris I would have taken them into my home , fed then , and given them a warm place to sleep . The Democrats are using the migrants for voting Soylent Green. They are dumping them on the heads of poverty stricken homeless Americans. 🦋",2022-12-29 16:47:39,1607186908291158016,2022-12-26 01:29:53+00:00,0,0,0,0,,,ChinaAmerican,"Santa Cruz, CA",1566,(esquimalt OR harris green OR malahat OR oaklands park OR royal athletic park OR songhees walkway OR uplands) (foundry victoria OR the cridge centre for the family OR dvba OR solid outreach OR 1up victoria single parent resource centre OR need2 suicide prevention education  support OR victoria chamber OR aceh OR affordable housing OR front line worker OR poverty OR social structure) lang:en -is:retweet,esquimalt OR harris green OR malahat OR oaklands park OR royal athletic park OR songhees walkway OR uplands
Terry,,,"@TonyFisherPuzls @ArgyleLoz Oh my!
How can we thank you for that quest to create child poverty, food bank charities, industry collapse, populist Fascism, Xenophobia &amp; UKIP gov?

No boo hoo, just freezing waiting for Brexit sunny uplands!!!
#BrexitBrokeBritain
#ToriesUnfitToGovern https://t.co/B1E5avG2FG",2022-12-29 16:47:39,1606669793003986947,2022-12-24 15:15:03+00:00,4,0,1,0,,,nickybshaw,UK,598,(esquimalt OR harris green OR malahat OR oaklands park OR royal athletic park OR songhees walkway OR uplands) (foundry victoria OR the cridge centre for the family OR dvba OR solid outreach OR 1up victoria single parent resource centre OR need2 suicide prevention education  support OR victoria chamber OR aceh OR affordable housing OR front line worker OR poverty OR social structure) lang:en -is:retweet,esquimalt OR harris green OR malahat OR oaklands park OR royal athletic park OR songhees walkway OR uplands
Terry,,,"@StuartLock @lehain @jonathansimons @C_Hendrick @icod @thetimes Yes, I hear it’s coming after all the years of devastation, poverty and suffering. We’ve just got to hold out for those sunlit uplands.",2022-12-29 16:47:39,1606643840990994433,2022-12-24 13:31:56+00:00,0,0,1,0,,,JamesTheo,"Hampshire, UK",12387,(esquimalt OR harris green OR malahat OR oaklands park OR royal athletic park OR songhees walkway OR uplands) (foundry victoria OR the cridge centre for the family OR dvba OR solid outreach OR 1up victoria single parent resource centre OR need2 suicide prevention education  support OR victoria chamber OR aceh OR affordable housing OR front line worker OR poverty OR social structure) lang:en -is:retweet,esquimalt OR harris green OR malahat OR oaklands park OR royal athletic park OR songhees walkway OR uplands
Terry,,,"It is #FollowBackFriday and here’s Labour MP putting the Tory myth of the fabled sunlit uplands to the sword as he highlights 12 years of managed decline into food poverty from 26,000 food bank users in 2010 to 2.6 million in 2021 eat canned goods!!! https://t.co/rp8zyiZx67",2022-12-29 16:47:39,1606188859124875265,2022-12-23 07:24:00+00:00,1,0,3,2,,,ZaraAlbro,"London , England",2195,(esquimalt OR harris green OR malahat OR oaklands park OR royal athletic park OR songhees walkway OR uplands) (foundry victoria OR the cridge centre for the family OR dvba OR solid outreach OR 1up victoria single parent resource centre OR need2 suicide prevention education  support OR victoria chamber OR aceh OR affordable housing OR front line worker OR poverty OR social structure) lang:en -is:retweet,esquimalt OR harris green OR malahat OR oaklands park OR royal athletic park OR songhees walkway OR uplands
Terry,,,"@UKhotfoodchat @KBsArmy @Gazitude Don't forget all that lovely burnout and then a full workforce that needs additional support, healthcare etc. 
Sunlit uplands and so forth.",2022-12-29 16:47:42,1608044901601517569,2022-12-28 10:19:15+00:00,1,0,2,0,"Goole, England",7329d147f9d40239,bibhashdash,"East Yorkshire, UK",637,(esquimalt OR harris green OR malahat OR oaklands park OR royal athletic park OR songhees walkway OR uplands) (greater victoria coalition to end homelessness OR the homeless idea podcast OR esquimalt nation office OR substance uvic OR aryze developments OR oak bay united church OR victoria downtown residents association OR aboriginal coalition to end homelessness OR lived experience OR healthcare OR social housing OR stolen) lang:en -is:retweet,esquimalt OR harris green OR malahat OR oaklands park OR royal athletic park OR songhees walkway OR uplands
Terry,,,"Time for a move? Let's get you a free, updated home valuation report today!

Residential / Commercial Real Estate Sales / Leasing in Greater Victoria &amp; lower Vancouver Island, BC, Canada. https://t.co/odmBxoAB9P https://t.co/dzbUs1TEJi",2022-12-29 16:48:12,1607797559249993728,2022-12-27 17:56:24+00:00,0,0,0,0,,,DougSunray,"Vancouver Island, BC",9,Greater Victoria (crd OR svdp OR beacon community services OR quadra village community centre OR victoria harbour cats OR i love first peoples victoria OR township of esquimalt OR peer housing support OR the cridge centre for the family OR people with lived experience OR home OR drugs) lang:en -is:retweet,Greater Victoria
Terry,,,"Action to protect Greater Gliders and their Forest home in Victoria, Australia, which is being logged to destruction. https://t.co/71gOtLqubv @eastgippyforest https://t.co/UdYumgObWH",2022-12-29 16:48:12,1606438782630232066,2022-12-23 23:57:06+00:00,0,0,4,4,,,ActionforEarth,Global,8074,Greater Victoria (crd OR svdp OR beacon community services OR quadra village community centre OR victoria harbour cats OR i love first peoples victoria OR township of esquimalt OR peer housing support OR the cridge centre for the family OR people with lived experience OR home OR drugs) lang:en -is:retweet,Greater Victoria
Terry,,,"@Victoria_life20 Hey, 
I hope you're having a great day. Let us make your day greater by giving you a piece of information!
We are providing you an opportunity to receive Work From Home In your personal from us.
https://t.co/niegUXXt1s",2022-12-29 16:48:12,1606330577598025736,2022-12-23 16:47:08+00:00,0,0,0,0,,,jobs_offers24,United States,37,Greater Victoria (crd OR svdp OR beacon community services OR quadra village community centre OR victoria harbour cats OR i love first peoples victoria OR township of esquimalt OR peer housing support OR the cridge centre for the family OR people with lived experience OR home OR drugs) lang:en -is:retweet,Greater Victoria
Terry,,,"MULTI FR24 CIRCLING ALERT : At time Fri Dec 23 01:46:58 2022 #BDOG376 was likely to be circling at FL9 3nm from AV Avalon_VOR-DME_AU
 near Point Wilson, City of Greater Geelong, Victoria, 3 #AvGeek #ADSB https://t.co/Pxtv2NhPKF https://t.co/lBnjrjEFUb",2022-12-29 16:48:17,1606104723958173696,2022-12-23 01:49:40+00:00,0,0,0,0,,,Radar_Assistant,Royaume-Uni,3363,Greater Victoria (city of victoria OR sooke transition house society OR city of victoria youth council OR saanich police department OR victoria women in need OR james bay community project OR vibrant victoria OR temporary shelter OR vwth OR harm reduction OR drugs OR narcotics) lang:en -is:retweet,Greater Victoria
Terry,,,Spent the last few days walking around Victoria’s beautiful state forests (with dog) - places full of wild vegetation and wildlife. I hope 2023 brings better protection to these important green spaces. Highlight was watching a cicada hatch from its cocoon and ready for adult life https://t.co/ur1MVE2OKy,2022-12-29 16:49:19,1608573304977358849,2022-12-29 21:18:56+00:00,0,0,6,0,,,RuthReef,Australia,770,"Victoria (aboriginal coalition to end homelessness OR homelessness services association of bc OR john howard society of victoria OR first metropolitan united church OR john howard society OR city of colwood OR restorative justice victoria OR victoria ready OR bc housing OR coordinated access ""and"" assessment OR victoria sexual assault centre OR tent OR thief) lang:en -is:retweet",Victoria
Terry,,,"Victoria checked the maximum mortgage available on 32  Rates for £200,000 over 25 years: https://t.co/HHuE0kYpfs",2022-12-29 16:49:19,1608563388702924803,2022-12-29 20:39:32+00:00,0,0,0,0,,,Mortgage_Shop,0800 092 0800,2021,"Victoria (aboriginal coalition to end homelessness OR homelessness services association of bc OR john howard society of victoria OR first metropolitan united church OR john howard society OR city of colwood OR restorative justice victoria OR victoria ready OR bc housing OR coordinated access ""and"" assessment OR victoria sexual assault centre OR tent OR thief) lang:en -is:retweet",Victoria
Terry,,,"Overhead in Victoria - ""I'm so ready to see Barbie, it's my Joker""

same",2022-12-29 16:49:19,1608540459823161344,2022-12-29 19:08:25+00:00,0,0,1,0,,,leannarosey,,166,"Victoria (aboriginal coalition to end homelessness OR homelessness services association of bc OR john howard society of victoria OR first metropolitan united church OR john howard society OR city of colwood OR restorative justice victoria OR victoria ready OR bc housing OR coordinated access ""and"" assessment OR victoria sexual assault centre OR tent OR thief) lang:en -is:retweet",Victoria
Terry,,,The Victoria West girls think they're ready to make another playoff run and the boys feel poised to snap a drought without a playoff appearance. https://t.co/oz61z9wHxa,2022-12-29 16:49:19,1608538385244737537,2022-12-29 19:00:10+00:00,0,0,1,1,,,Vicadvocate,"Victoria, TX USA",10409,"Victoria (aboriginal coalition to end homelessness OR homelessness services association of bc OR john howard society of victoria OR first metropolitan united church OR john howard society OR city of colwood OR restorative justice victoria OR victoria ready OR bc housing OR coordinated access ""and"" assessment OR victoria sexual assault centre OR tent OR thief) lang:en -is:retweet",Victoria
Shreya,Yes,No,The Victoria West girls think they're ready to make another playoff run and the boys feel poised to snap a drought without a playoff appearance. https://t.co/vgvPv1OeWF,2022-12-29 16:49:19,1608538384137322497,2022-12-29 19:00:10+00:00,0,0,0,0,,,advosports,"Victoria, TX",3134,"Victoria (aboriginal coalition to end homelessness OR homelessness services association of bc OR john howard society of victoria OR first metropolitan united church OR john howard society OR city of colwood OR restorative justice victoria OR victoria ready OR bc housing OR coordinated access ""and"" assessment OR victoria sexual assault centre OR tent OR thief) lang:en -is:retweet",Victoria
Shreya,No,No,"Tesla house owners ready in massive queue at charging station in Wodonga, Victoria/NSW border
https://t.co/UD9UCp6Lf0",2022-12-29 16:49:19,1608518989168218117,2022-12-29 17:43:06+00:00,0,0,0,0,,,Busines65959783,United Kingdom,484,"Victoria (aboriginal coalition to end homelessness OR homelessness services association of bc OR john howard society of victoria OR first metropolitan united church OR john howard society OR city of colwood OR restorative justice victoria OR victoria ready OR bc housing OR coordinated access ""and"" assessment OR victoria sexual assault centre OR tent OR thief) lang:en -is:retweet",Victoria
